X,Result
-8.956000,-2.213386
-8.955000,-2.209025
-8.954000,-2.204684
-8.953000,-2.200362
-8.952000,-2.196058
-8.951000,-2.191774
-8.950000,-2.187509
-8.949000,-2.183262
-8.948000,-2.179034
-8.947000,-2.174825
-8.946000,-2.170634
-8.945000,-2.166461
-8.944000,-2.162307
-8.943000,-2.158170
-8.942000,-2.154052
-8.941000,-2.149951
-8.940000,-2.145868
-8.939000,-2.141802
-8.938000,-2.137755
-8.937000,-2.133724
-8.936000,-2.129711
-8.935000,-2.125715
-8.934000,-2.121736
-8.933000,-2.117774
-8.932000,-2.113829
-8.931000,-2.109901
-8.930000,-2.105989
-8.929000,-2.102094
-8.928000,-2.098216
-8.927000,-2.094353
-8.926000,-2.090508
-8.925000,-2.086678
-8.924000,-2.082864
-8.923000,-2.079067
-8.922000,-2.075285
-8.921000,-2.071519
-8.920000,-2.067769
-8.919000,-2.064034
-8.918000,-2.060315
-8.917000,-2.056611
-8.916000,-2.052923
-8.915000,-2.049250
-8.914000,-2.045592
-8.913000,-2.041949
-8.912000,-2.038321
-8.911000,-2.034708
-8.910000,-2.031110
-8.909000,-2.027527
-8.908000,-2.023958
-8.907000,-2.020404
-8.906000,-2.016864
-8.905000,-2.013339
-8.904000,-2.009828
-8.903000,-2.006331
-8.902000,-2.002848
-8.901000,-1.999380
-8.900000,-1.995925
-8.899000,-1.992484
-8.898000,-1.989057
-8.897000,-1.985644
-8.896000,-1.982245
-8.895000,-1.978859
-8.894000,-1.975487
-8.893000,-1.972128
-8.892000,-1.968782
-8.891000,-1.965450
-8.890000,-1.962131
-8.889000,-1.958825
-8.888000,-1.955532
-8.887000,-1.952252
-8.886000,-1.948985
-8.885000,-1.945731
-8.884000,-1.942490
-8.883000,-1.939262
-8.882000,-1.936046
-8.881000,-1.932843
-8.880000,-1.929652
-8.879000,-1.926473
-8.878000,-1.923308
-8.877000,-1.920154
-8.876000,-1.917012
-8.875000,-1.913883
-8.874000,-1.910766
-8.873000,-1.907661
-8.872000,-1.904568
-8.871000,-1.901487
-8.870000,-1.898417
-8.869000,-1.895360
-8.868000,-1.892314
-8.867000,-1.889280
-8.866000,-1.886257
-8.865000,-1.883246
-8.864000,-1.880246
-8.863000,-1.877258
-8.862000,-1.874281
-8.861000,-1.871316
-8.860000,-1.868362
-8.859000,-1.865419
-8.858000,-1.862487
-8.857000,-1.859566
-8.856000,-1.856656
-8.855000,-1.853757
-8.854000,-1.850869
