X,Result
-8.863000,-0.678533
-8.862000,-0.684231
-8.861000,-0.689917
-8.860000,-0.695590
-8.859000,-0.701250
-8.858000,-0.706898
-8.857000,-0.712534
-8.856000,-0.718157
-8.855000,-0.723768
-8.854000,-0.729367
-8.853000,-0.734954
-8.852000,-0.740528
-8.851000,-0.746090
-8.850000,-0.751641
-8.849000,-0.757179
-8.848000,-0.762705
-8.847000,-0.768220
-8.846000,-0.773722
-8.845000,-0.779213
-8.844000,-0.784692
-8.843000,-0.790159
-8.842000,-0.795615
-8.841000,-0.801059
-8.840000,-0.806492
-8.839000,-0.811912
-8.838000,-0.817322
-8.837000,-0.822720
-8.836000,-0.828107
-8.835000,-0.833482
-8.834000,-0.838846
-8.833000,-0.844198
-8.832000,-0.849540
-8.831000,-0.854870
-8.830000,-0.860189
-8.829000,-0.865498
-8.828000,-0.870795
-8.827000,-0.876081
-8.826000,-0.881356
-8.825000,-0.886620
-8.824000,-0.891873
-8.823000,-0.897116
-8.822000,-0.902347
-8.821000,-0.907568
-8.820000,-0.912778
-8.819000,-0.917978
-8.818000,-0.923166
-8.817000,-0.928345
-8.816000,-0.933512
-8.815000,-0.938669
-8.814000,-0.943816
-8.813000,-0.948952
-8.812000,-0.954078
-8.811000,-0.959193
-8.810000,-0.964298
-8.809000,-0.969393
-8.808000,-0.974477
-8.807000,-0.979552
-8.806000,-0.984616
-8.805000,-0.989670
-8.804000,-0.994713
-8.803000,-0.999747
-8.802000,-1.004770
-8.801000,-1.009784
-8.800000,-1.014787
-8.799000,-1.019781
